concentration,surfactant volume,water volume,probe volume,total volume
0.5716420384685638,152.10000000000002,822.9,25,1000.0
0.7379866983269356,196.36025565271606,778.6397443472839,25,1000.0
0.9527367307809396,253.5,721.5,25,1000.0
1.071828822128557,285.18750000000006,689.8125,25,1000.0
1.214739331745698,323.21250000000003,651.7874999999999,25,1000.0
1.3576498413628388,361.2375,613.7625,25,1000.0
1.5005603509799799,399.26250000000005,575.7375,25,1000.0
1.6434708605971209,437.2875,537.7125,25,1000.0
1.7863813702142617,475.3125,499.6875,25,1000.0
2.143657644257114,570.3750000000001,404.6249999999999,25,1000.0
2.7674501187260083,736.3509586976851,238.6490413023149,25,1000.0
3.572762740428523,950.6249999999999,24.375000000000114,25,1000.0
